50,Pow(x;n),30.30%,Medium,1.176892011, https://leetcode.com/problems/powx-n,
997,Find the Town Judge,50.10%,Easy,1.174873287, https://leetcode.com/problems/find-the-town-judge,
37,Sudoku Solver,43.60%,Hard,1.170704926, https://leetcode.com/problems/sudoku-solver,
805,Split Array With Same Average,26.40%,Hard,1.168509728, https://leetcode.com/problems/split-array-with-same-average,
225,Implement Stack using Queues,45.10%,Easy,1.160739077, https://leetcode.com/problems/implement-stack-using-queues,
854,K-Similar Strings,38.20%,Hard,1.159451415, https://leetcode.com/problems/k-similar-strings,
230,Kth Smallest Element in a BST,60.20%,Medium,1.155444008, https://leetcode.com/problems/kth-smallest-element-in-a-bst,
721,Accounts Merge,48.80%,Medium,1.132047679, https://leetcode.com/problems/accounts-merge,
622,Design Circular Queue,43.70%,Medium,1.115132281, https://leetcode.com/problems/design-circular-queue,
409,Longest Palindrome,50.30%,Easy,1.111534519, https://leetcode.com/problems/longest-palindrome,
542,01 Matrix,39.80%,Medium,1.098310037, https://leetcode.com/problems/01-matrix,
726,Number of Atoms,49.00%,Hard,1.095317393, https://leetcode.com/problems/number-of-atoms,
426,Convert Binary Search Tree to Sorted Doubly Linked List,59.10%,Medium,1.093698274, https://leetcode.com/problems/convert-binary-search-tree-to-sorted-doubly-linked-list,
352,Data Stream as Disjoint Intervals,47.30%,Hard,1.08883226, https://leetcode.com/problems/data-stream-as-disjoint-intervals,
794,Valid Tic-Tac-Toe State,32.60%,Medium,1.084013489, https://leetcode.com/problems/valid-tic-tac-toe-state,
430,Flatten a Multilevel Doubly Linked List,55.10%,Medium,1.075910447, https://leetcode.com/problems/flatten-a-multilevel-doubly-linked-list,
257,Binary Tree Paths,51.50%,Easy,1.070178565, https://leetcode.com/problems/binary-tree-paths,
130,Surrounded Regions,28.10%,Medium,1.058078647, https://leetcode.com/problems/surrounded-regions,
283,Move Zeroes,57.80%,Easy,1.057417995, https://leetcode.com/problems/move-zeroes,
94,Binary Tree Inorder Traversal,63.30%,Medium,1.04941875, https://leetcode.com/problems/binary-tree-inorder-traversal,
131,Palindrome Partitioning,47.50%,Medium,1.047877638, https://leetcode.com/problems/palindrome-partitioning,
81,Search in Rotated Sorted Array II,33.00%,Medium,1.042801654, https://leetcode.com/problems/search-in-rotated-sorted-array-ii,
187,Repeated DNA Sequences,38.90%,Medium,1.02910541, https://leetcode.com/problems/repeated-dna-sequences,
266,Palindrome Permutation,61.90%,Easy,1.027494018, https://leetcode.com/problems/palindrome-permutation,
7,Reverse Integer,25.80%,Easy,1.02615694, https://leetcode.com/problems/reverse-integer,
381,Insert Delete GetRandom O(1) - Duplicates allowed,34.10%,Hard,1.026132716, https://leetcode.com/problems/insert-delete-getrandom-o1-duplicates-allowed,
498,Diagonal Traverse,48.20%,Medium,1.025668325, https://leetcode.com/problems/diagonal-traverse,
1219,Path with Maximum Gold,65.10%,Medium,1.020055011, https://leetcode.com/problems/path-with-maximum-gold,
547,Friend Circles,58.60%,Medium,1.019483412, https://leetcode.com/problems/friend-circles,
86,Partition List,41.50%,Medium,1.013118527, https://leetcode.com/problems/partition-list,
1032,Stream of Characters,48.30%,Hard,0.999974701, https://leetcode.com/problems/stream-of-characters,
508,Most Frequent Subtree Sum,57.90%,Medium,0.993295499, https://leetcode.com/problems/most-frequent-subtree-sum,
226,Invert Binary Tree,65.00%,Easy,0.990106714, https://leetcode.com/problems/invert-binary-tree,
279,Perfect Squares,47.40%,Medium,0.988611393, https://leetcode.com/problems/perfect-squares,
181,Employees Earning More Than Their Managers,56.90%,Easy,0.985579856, https://leetcode.com/problems/employees-earning-more-than-their-managers,
114,Flatten Binary Tree to Linked List,49.30%,Medium,0.979314265, https://leetcode.com/problems/flatten-binary-tree-to-linked-list,
647,Palindromic Substrings,60.60%,Medium,0.968336487, https://leetcode.com/problems/palindromic-substrings,
412,Fizz Buzz,62.30%,Easy,0.96245764, https://leetcode.com/problems/fizz-buzz,
108,Convert Sorted Array to Binary Search Tree,57.90%,Easy,0.959189099, https://leetcode.com/problems/convert-sorted-array-to-binary-search-tree,
1236,Web Crawler,64.30%,Medium,0.955511445, https://leetcode.com/problems/web-crawler,
1214,Two Sum BSTs,67.60%,Medium,0.954006931, https://leetcode.com/problems/two-sum-bsts,
993,Cousins in Binary Tree,52.00%,Easy,0.949887743, https://leetcode.com/problems/cousins-in-binary-tree,
635,Design Log Storage System,58.60%,Medium,0.944810954, https://leetcode.com/problems/design-log-storage-system,
186,Reverse Words in a String II,43.30%,Medium,0.944461609, https://leetcode.com/problems/reverse-words-in-a-string-ii,
61,Rotate List,30.00%,Medium,0.939461598, https://leetcode.com/problems/rotate-list,
1010,Pairs of Songs With Total Durations Divisible by 60,47.40%,Easy,0.930911185, https://leetcode.com/problems/pairs-of-songs-with-total-durations-divisible-by-60,
34,Find First and Last Position of Element in Sorted Array,36.20%,Medium,0.930848506, https://leetcode.com/problems/find-first-and-last-position-of-element-in-sorted-array,
175,Combine Two Tables,60.80%,Easy,0.922030458, https://leetcode.com/problems/combine-two-tables,
272,Closest Binary Search Tree Value II,50.50%,Hard,0.918640909, https://leetcode.com/problems/closest-binary-search-tree-value-ii,
847,Shortest Path Visiting All Nodes,52.00%,Hard,0.916290732, https://leetcode.com/problems/shortest-path-visiting-all-nodes,
243,Shortest Word Distance,61.00%,Easy,0.915666187, https://leetcode.com/problems/shortest-word-distance,
204,Count Primes,31.50%,Easy,0.913163064, https://leetcode.com/problems/count-primes,
142,Linked List Cycle II,37.30%,Medium,0.909052347, https://leetcode.com/problems/linked-list-cycle-ii,
69,Sqrt(x),33.90%,Easy,0.907557052, https://leetcode.com/problems/sqrtx,
419,Battleships in a Board,70.00%,Medium,0.906605426, https://leetcode.com/problems/battleships-in-a-board,
9,Palindrome Number,48.40%,Easy,0.905261855, https://leetcode.com/problems/palindrome-number,
166,Fraction to Recurring Decimal,21.60%,Medium,0.904516856, https://leetcode.com/problems/fraction-to-recurring-decimal,
1046,Last Stone Weight,62.20%,Easy,0.90368105, https://leetcode.com/problems/last-stone-weight,
463,Island Perimeter,65.70%,Easy,0.897758326, https://leetcode.com/problems/island-perimeter,
406,Queue Reconstruction by Height,66.90%,Medium,0.89621591, https://leetcode.com/problems/queue-reconstruction-by-height,
978,Longest Turbulent Subarray,46.60%,Medium,0.895013333, https://leetcode.com/problems/longest-turbulent-subarray,
162,Find Peak Element,43.30%,Medium,0.889268604, https://leetcode.com/problems/find-peak-element,
366,Find Leaves of Binary Tree,70.60%,Medium,0.883955351, https://leetcode.com/problems/find-leaves-of-binary-tree,
690,Employee Importance,57.30%,Easy,0.861251575, https://leetcode.com/problems/employee-importance,
698,Partition to K Equal Sum Subsets,45.00%,Medium,0.860611219, https://leetcode.com/problems/partition-to-k-equal-sum-subsets,
528,Random Pick with Weight,43.90%,Medium,0.853787245, https://leetcode.com/problems/random-pick-with-weight,
38,Count and Say,44.60%,Easy,0.845162128, https://leetcode.com/problems/count-and-say,
986,Interval List Intersections,67.30%,Medium,0.84480055, https://leetcode.com/problems/interval-list-intersections,
699,Falling Squares,41.80%,Hard,0.842564124, https://leetcode.com/problems/falling-squares,
708,Insert into a Sorted Circular Linked List,31.60%,Medium,0.841248693, https://leetcode.com/problems/insert-into-a-sorted-circular-linked-list,
316,Remove Duplicate Letters,35.80%,Hard,0.835526486, https://leetcode.com/problems/remove-duplicate-letters,
110,Balanced Binary Tree,43.50%,Easy,0.826480211, https://leetcode.com/problems/balanced-binary-tree,
1024,Video Stitching,49.20%,Medium,0.825299868, https://leetcode.com/problems/video-stitching,
428,Serialize and Deserialize N-ary Tree,59.40%,Hard,0.824896924, https://leetcode.com/problems/serialize-and-deserialize-n-ary-tree,
443,String Compression,41.30%,Easy,0.817135635, https://leetcode.com/problems/string-compression,
402,Remove K Digits,28.40%,Medium,0.801437075, https://leetcode.com/problems/remove-k-digits,
361,Bomb Enemy,46.00%,Medium,0.797659879, https://leetcode.com/problems/bomb-enemy,
233,Number of Digit One,31.30%,Hard,0.795650019, https://leetcode.com/problems/number-of-digit-one,
658,Find K Closest Elements,40.90%,Medium,0.793091043, https://leetcode.com/problems/find-k-closest-elements,
451,Sort Characters By Frequency,63.00%,Medium,0.78616772, https://leetcode.com/problems/sort-characters-by-frequency,
351,Android Unlock Patterns,48.40%,Medium,0.785739967, https://leetcode.com/problems/android-unlock-patterns,
350,Intersection of Two Arrays II,51.40%,Easy,0.777210286, https://leetcode.com/problems/intersection-of-two-arrays-ii,
632,Smallest Range Covering Elements from K Lists,52.40%,Hard,0.776712259, https://leetcode.com/problems/smallest-range-covering-elements-from-k-lists,
159,Longest Substring with At Most Two Distinct Characters,49.40%,Medium,0.771917623, https://leetcode.com/problems/longest-substring-with-at-most-two-distinct-characters,
843,Guess the Word,46.10%,Hard,0.771399377, https://leetcode.com/problems/guess-the-word,
421,Maximum XOR of Two Numbers in an Array,53.50%,Medium,0.768784595, https://leetcode.com/problems/maximum-xor-of-two-numbers-in-an-array,
198,House Robber,42.00%,Easy,0.766834896, https://leetcode.com/problems/house-robber,
432,All O`one Data Structure,32.40%,Hard,0.761188917, https://leetcode.com/problems/all-oone-data-structure,
992,Subarrays with K Different Integers,48.60%,Hard,0.761008403, https://leetcode.com/problems/subarrays-with-k-different-integers,
785,Is Graph Bipartite?,47.50%,Medium,0.756095455, https://leetcode.com/problems/is-graph-bipartite,
280,Wiggle Sort,63.80%,Medium,0.748973108, https://leetcode.com/problems/wiggle-sort,
337,House Robber III,50.60%,Medium,0.746301826, https://leetcode.com/problems/house-robber-iii,
807,Max Increase to Keep City Skyline,83.70%,Medium,0.746046723, https://leetcode.com/problems/max-increase-to-keep-city-skyline,
465,Optimal Account Balancing,46.90%,Hard,0.744835431, https://leetcode.com/problems/optimal-account-balancing,
410,Split Array Largest Sum,44.50%,Hard,0.744113624, https://leetcode.com/problems/split-array-largest-sum,
189,Rotate Array,34.70%,Easy,0.741620026, https://leetcode.com/problems/rotate-array,
125,Valid Palindrome,36.70%,Easy,0.735176941, https://leetcode.com/problems/valid-palindrome,
1197,Minimum Knight Moves,36.10%,Medium,0.734842945, https://leetcode.com/problems/minimum-knight-moves,
662,Maximum Width of Binary Tree,41.00%,Medium,0.734717471, https://leetcode.com/problems/maximum-width-of-binary-tree,
1083,Sales Analysis II,50.50%,Easy,0.733766109, https://leetcode.com/problems/sales-analysis-ii,
83,Remove Duplicates from Sorted List,45.40%,Easy,0.730981926, https://leetcode.com/problems/remove-duplicates-from-sorted-list,
40,Combination Sum II,48.20%,Medium,0.723247806, https://leetcode.com/problems/combination-sum-ii,
1215,Stepping Numbers,41.60%,Medium,0.722134717, https://leetcode.com/problems/stepping-numbers,
735,Asteroid Collision,41.00%,Medium,0.72152663, https://leetcode.com/problems/asteroid-collision,
82,Remove Duplicates from Sorted List II,36.80%,Medium,0.721463101, https://leetcode.com/problems/remove-duplicates-from-sorted-list-ii,
310,Minimum Height Trees,32.30%,Medium,0.716101517, https://leetcode.com/problems/minimum-height-trees,
737,Sentence Similarity II,45.80%,Medium,0.71420059, https://leetcode.com/problems/sentence-similarity-ii,
129,Sum Root to Leaf Numbers,49.10%,Medium,0.712195376, https://leetcode.com/problems/sum-root-to-leaf-numbers,
171,Excel Sheet Column Number,55.90%,Easy,0.701136571, https://leetcode.com/problems/excel-sheet-column-number,
328,Odd Even Linked List,55.70%,Medium,0.700505425, https://leetcode.com/problems/odd-even-linked-list,
617,Merge Two Binary Trees,74.10%,Easy,0.695115787, https://leetcode.com/problems/merge-two-binary-trees,
1429,First Unique Number,47.00%,Medium,0.689006388, https://leetcode.com/problems/first-unique-number,
1086,High Five,79.70%,Easy,0.684580944, https://leetcode.com/problems/high-five,
231,Power of Two,43.70%,Easy,0.682325629, https://leetcode.com/problems/power-of-two,
525,Contiguous Array,42.80%,Medium,0.681861794, https://leetcode.com/problems/contiguous-array,
65,Valid Number,15.30%,Hard,0.681519143, https://leetcode.com/problems/valid-number,
151,Reverse Words in a String,21.90%,Medium,0.673804518, https://leetcode.com/problems/reverse-words-in-a-string,
164,Maximum Gap,35.50%,Hard,0.669776347, https://leetcode.com/problems/maximum-gap,
356,Line Reflection,31.80%,Medium,0.666159036, https://leetcode.com/problems/line-reflection,
509,Fibonacci Number,67.20%,Easy,0.664818213, https://leetcode.com/problems/fibonacci-number,
161,One Edit Distance,32.30%,Medium,0.654074194, https://leetcode.com/problems/one-edit-distance,
901,Online Stock Span,60.20%,Medium,0.652873281, https://leetcode.com/problems/online-stock-span,
202,Happy Number,50.40%,Easy,0.644604511, https://leetcode.com/problems/happy-number,
1229,Meeting Scheduler,52.70%,Medium,0.631447359, https://leetcode.com/problems/meeting-scheduler,
517,Super Washing Machines,38.30%,Hard,0.6257059, https://leetcode.com/problems/super-washing-machines,
1275,Find Winner on a Tic Tac Toe Game,52.80%,Easy,0.6257059, https://leetcode.com/problems/find-winner-on-a-tic-tac-toe-game,
1022,Sum of Root To Leaf Binary Numbers,67.20%,Easy,0.617723419, https://leetcode.com/problems/sum-of-root-to-leaf-binary-numbers,
90,Subsets II,47.10%,Medium,0.603916047, https://leetcode.com/problems/subsets-ii,
775,Global and Local Inversions,42.10%,Medium,0.603059825, https://leetcode.com/problems/global-and-local-inversions,
26,Remove Duplicates from Sorted Array,45.10%,Easy,0.599298406, https://leetcode.com/problems/remove-duplicates-from-sorted-array,
433,Minimum Genetic Mutation,41.80%,Medium,0.597837001, https://leetcode.com/problems/minimum-genetic-mutation,
137,Single Number II,52.40%,Medium,0.591561441, https://leetcode.com/problems/single-number-ii,
184,Department Highest Salary,36.70%,Medium,0.587261179, https://leetcode.com/problems/department-highest-salary,
1004,Max Consecutive Ones III,59.10%,Medium,0.58267823, https://leetcode.com/problems/max-consecutive-ones-iii,
407,Trapping Rain Water II,42.40%,Hard,0.580113292, https://leetcode.com/problems/trapping-rain-water-ii,
377,Combination Sum IV,45.30%,Medium,0.565026081, https://leetcode.com/problems/combination-sum-iv,
106,Construct Binary Tree from Inorder and Postorder Traversal,47.20%,Medium,0.564849064, https://leetcode.com/problems/construct-binary-tree-from-inorder-and-postorder-traversal,
1166,Design File System,56.80%,Medium,0.563210759, https://leetcode.com/problems/design-file-system,
634,Find the Derangement of An Array,40.10%,Medium,0.56230758, https://leetcode.com/problems/find-the-derangement-of-an-array,
725,Split Linked List in Parts,52.20%,Medium,0.561800846, https://leetcode.com/problems/split-linked-list-in-parts,
729,My Calendar I,51.80%,Medium,0.560410595, https://leetcode.com/problems/my-calendar-i,
132,Palindrome Partitioning II,30.20%,Hard,0.558643498, https://leetcode.com/problems/palindrome-partitioning-ii,
929,Unique Email Addresses,67.40%,Easy,0.558198199, https://leetcode.com/problems/unique-email-addresses,
250,Count Univalue Subtrees,52.00%,Medium,0.558033092, https://leetcode.com/problems/count-univalue-subtrees,
118,Pascal's Triangle,52.50%,Easy,0.557727305, https://leetcode.com/problems/pascals-triangle,
217,Contains Duplicate,56.00%,Easy,0.557221099, https://leetcode.com/problems/contains-duplicate,
60,Permutation Sequence,38.40%,Hard,0.556508587, https://leetcode.com/problems/permutation-sequence,
296,Best Meeting Point,57.50%,Hard,0.554941889, https://leetcode.com/problems/best-meeting-point,
66,Plus One,43.00%,Easy,0.551107691, https://leetcode.com/problems/plus-one,
355,Design Twitter,30.30%,Medium,0.550795681, https://leetcode.com/problems/design-twitter,
715,Range Module,38.50%,Hard,0.537142932, https://leetcode.com/problems/range-module,
765,Couples Holding Hands,54.30%,Hard,0.535710267, https://leetcode.com/problems/couples-holding-hands,
611,Valid Triangle Number,48.40%,Medium,0.52806743, https://leetcode.com/problems/valid-triangle-number,
299,Bulls and Cows,42.40%,Easy,0.525442206, https://leetcode.com/problems/bulls-and-cows,
415,Add Strings,47.50%,Easy,0.523163516, https://leetcode.com/problems/add-strings,
209,Minimum Size Subarray Sum,38.20%,Medium,0.521415738, https://leetcode.com/problems/minimum-size-subarray-sum,
557,Reverse Words in a String III,69.80%,Easy,0.517303044, https://leetcode.com/problems/reverse-words-in-a-string-iii,
719,Find K-th Smallest Pair Distance,31.50%,Hard,0.516327701, https://leetcode.com/problems/find-k-th-smallest-pair-distance,
335,Self Crossing,28.00%,Hard,0.514181332, https://leetcode.com/problems/self-crossing,
393,UTF-8 Validation,37.50%,Medium,0.514046238, https://leetcode.com/problems/utf-8-validation,
192,Word Frequency,25.80%,Medium,0.512968099, https://leetcode.com/problems/word-frequency,
1057,Campus Bikes,57.70%,Medium,0.508613233, https://leetcode.com/problems/campus-bikes,
701,Insert into a Binary Search Tree,77.70%,Medium,0.507378155, https://leetcode.com/problems/insert-into-a-binary-search-tree,
771,Jewels and Stones,86.40%,Easy,0.506722904, https://leetcode.com/problems/jewels-and-stones,
686,Repeated String Match,32.30%,Easy,0.501021624, https://leetcode.com/problems/repeated-string-match,
541,Reverse String II,48.40%,Easy,0.495822756, https://leetcode.com/problems/reverse-string-ii,
637,Average of Levels in Binary Tree,63.10%,Easy,0.495217126, https://leetcode.com/problems/average-of-levels-in-binary-tree,
163,Missing Ranges,24.30%,Medium,0.491822677, https://leetcode.com/problems/missing-ranges,
743,Network Delay Time,45.00%,Medium,0.487601954, https://leetcode.com/problems/network-delay-time,
365,Water and Jug Problem,30.60%,Medium,0.486847042, https://leetcode.com/problems/water-and-jug-problem,
319,Bulb Switcher,45.40%,Medium,0.478490243, https://leetcode.com/problems/bulb-switcher,
395,Longest Substring with At Least K Repeating Characters,41.40%,Medium,0.478170678, https://leetcode.com/problems/longest-substring-with-at-least-k-repeating-characters,
339,Nested List Weight Sum,74.00%,Easy,0.47534247, https://leetcode.com/problems/nested-list-weight-sum,
1031,Maximum Sum of Two Non-Overlapping Subarrays,57.90%,Medium,0.473070754, https://leetcode.com/problems/maximum-sum-of-two-non-overlapping-subarrays,
1122,Relative Sort Array,67.70%,Easy,0.470873033, https://leetcode.com/problems/relative-sort-array,
89,Gray Code,49.10%,Medium,0.470590312, https://leetcode.com/problems/gray-code,
111,Minimum Depth of Binary Tree,37.40%,Easy,0.469671459, https://leetcode.com/problems/minimum-depth-of-binary-tree,
371,Sum of Two Integers,50.70%,Medium,0.469029359, https://leetcode.com/problems/sum-of-two-integers,
558,Logical OR of Two Binary Grids Represented as Quad-Trees,44.60%,Medium,0.468136215, https://leetcode.com/problems/logical-or-of-two-binary-grids-represented-as-quad-trees,
844,Backspace String Compare,46.40%,Easy,0.467418192, https://leetcode.com/problems/backspace-string-compare,
354,Russian Doll Envelopes,35.60%,Hard,0.466399184, https://leetcode.com/problems/russian-doll-envelopes,
773,Sliding Puzzle,59.30%,Hard,0.463961315, https://leetcode.com/problems/sliding-puzzle,
1161,Maximum Level Sum of a Binary Tree,72.20%,Medium,0.462841491, https://leetcode.com/problems/maximum-level-sum-of-a-binary-tree,
413,Arithmetic Slices,57.90%,Medium,0.459949652, https://leetcode.com/problems/arithmetic-slices,
515,Find Largest Value in Each Tree Row,61.10%,Medium,0.459405498, https://leetcode.com/problems/find-largest-value-in-each-tree-row,
427,Construct Quad Tree,61.40%,Medium,0.458574933, https://leetcode.com/problems/construct-quad-tree,
450,Delete Node in a BST,43.10%,Medium,0.44849234, https://leetcode.com/problems/delete-node-in-a-bst,
100,Same Tree,53.40%,Easy,0.446989945, https://leetcode.com/problems/same-tree,
468,Validate IP Address,24.10%,Medium,0.445585102, https://leetcode.com/problems/validate-ip-address,
305,Number of Islands II,40.10%,Hard,0.442937847, https://leetcode.com/problems/number-of-islands-ii,
1002,Find Common Characters,67.60%,Easy,0.440870381, https://leetcode.com/problems/find-common-characters,
1172,Dinner Plate Stacks,38.20%,Hard,0.4405962, https://leetcode.com/problems/dinner-plate-stacks,
1360,Number of Days Between Two Dates,48.80%,Easy,0.4405962, https://leetcode.com/problems/number-of-days-between-two-dates,
1019,Next Greater Node In Linked List,57.40%,Medium,0.43557491, https://leetcode.com/problems/next-greater-node-in-linked-list,
473,Matchsticks to Square,37.70%,Medium,0.428001273, https://leetcode.com/problems/matchsticks-to-square,
727,Minimum Window Subsequence,41.80%,Hard,0.425465775, https://leetcode.com/problems/minimum-window-subsequence,
183,Customers Who Never Order,53.40%,Easy,0.423609936, https://leetcode.com/problems/customers-who-never-order,
1130,Minimum Cost Tree From Leaf Values,66.10%,Medium,0.422007858, https://leetcode.com/problems/minimum-cost-tree-from-leaf-values,
683,K Empty Slots,35.60%,Hard,0.41948151, https://leetcode.com/problems/k-empty-slots,
43,Multiply Strings,33.90%,Medium,0.416580563, https://leetcode.com/problems/multiply-strings,
849,Maximize Distance to Closest Person,42.60%,Easy,0.414728332, https://leetcode.com/problems/maximize-distance-to-closest-person,
178,Rank Scores,45.80%,Medium,0.413473581, https://leetcode.com/problems/rank-scores,
222,Count Complete Tree Nodes,46.80%,Medium,0.410861016, https://leetcode.com/problems/count-complete-tree-nodes,
304,Range Sum Query 2D - Immutable,38.60%,Medium,0.408379712, https://leetcode.com/problems/range-sum-query-2d-immutable,
1094,Car Pooling,56.70%,Medium,0.406830296, https://leetcode.com/problems/car-pooling,
1066,Campus Bikes II,54.20%,Medium,0.400323709, https://leetcode.com/problems/campus-bikes-ii,
416,Partition Equal Subset Sum,43.70%,Medium,0.399266364, https://leetcode.com/problems/partition-equal-subset-sum,
1335,Minimum Difficulty of a Job Schedule,57.60%,Hard,0.396304739, https://leetcode.com/problems/minimum-difficulty-of-a-job-schedule,
241,Different Ways to Add Parentheses,55.20%,Medium,0.395191613, https://leetcode.com/problems/different-ways-to-add-parentheses,
145,Binary Tree Postorder Traversal,55.00%,Hard,0.393895515, https://leetcode.com/problems/binary-tree-postorder-traversal,
1373,Maximum Sum BST in Binary Tree,40.20%,Hard,0.393187086, https://leetcode.com/problems/maximum-sum-bst-in-binary-tree,
687,Longest Univalue Path,36.20%,Easy,0.393102039, https://leetcode.com/problems/longest-univalue-path,
47,Permutations II,46.40%,Medium,0.389543155, https://leetcode.com/problems/permutations-ii,
1188,Design Bounded Blocking Queue,70.50%,Medium,0.382859723, https://leetcode.com/problems/design-bounded-blocking-queue,
237,Delete Node in a Linked List,63.80%,Easy,0.382200661, https://leetcode.com/problems/delete-node-in-a-linked-list,
1074,Number of Submatrices That Sum to Target,60.40%,Hard,0.37929539, https://leetcode.com/problems/number-of-submatrices-that-sum-to-target,
646,Maximum Length of Pair Chain,51.90%,Medium,0.378500746, https://leetcode.com/problems/maximum-length-of-pair-chain,
924,Minimize Malware Spread,42.00%,Hard,0.376477571, https://leetcode.com/problems/minimize-malware-spread,
321,Create Maximum Number,27.00%,Hard,0.376477571, https://leetcode.com/problems/create-maximum-number,
1084,Sales Analysis III,54.30%,Easy,0.376405876, https://leetcode.com/problems/sales-analysis-iii,
567,Permutation in String,44.40%,Medium,0.375399149, https://leetcode.com/problems/permutation-in-string,
307,Range Sum Query - Mutable,34.60%,Medium,0.375220292, https://leetcode.com/problems/range-sum-query-mutable,
969,Pancake Sorting,67.50%,Medium,0.373513508, https://leetcode.com/problems/pancake-sorting,
889,Construct Binary Tree from Preorder and Postorder Traversal,66.20%,Medium,0.373121863, https://leetcode.com/problems/construct-binary-tree-from-preorder-and-postorder-traversal,
115,Distinct Subsequences,38.30%,Hard,0.37226803, https://leetcode.com/problems/distinct-subsequences,
1081,Smallest Subsequence of Distinct Characters,50.40%,Medium,0.366362382, https://leetcode.com/problems/smallest-subsequence-of-distinct-characters,
1143,Longest Common Subsequence,58.40%,Medium,0.361080579, https://leetcode.com/problems/longest-common-subsequence,
214,Shortest Palindrome,29.80%,Hard,0.354934299, https://leetcode.com/problems/shortest-palindrome,
345,Reverse Vowels of a String,44.20%,Easy,0.354073248, https://leetcode.com/problems/reverse-vowels-of-a-string,
783,Minimum Distance Between BST Nodes,52.60%,Easy,0.353950599, https://leetcode.com/problems/minimum-distance-between-bst-nodes,
264,Ugly Number II,42.00%,Medium,0.350792488, https://leetcode.com/problems/ugly-number-ii,
180,Consecutive Numbers,39.70%,Medium,0.346052105, https://leetcode.com/problems/consecutive-numbers,
618,Students Report By Geography,55.00%,Hard,0.34560472, https://leetcode.com/problems/students-report-by-geography,
107,Binary Tree Level Order Traversal II,53.50%,Easy,0.345316985, https://leetcode.com/problems/binary-tree-level-order-traversal-ii,
905,Sort Array By Parity,74.10%,Easy,0.341971477, https://leetcode.com/problems/sort-array-by-parity,
860,Lemonade Change,51.60%,Easy,0.341443249, https://leetcode.com/problems/lemonade-change,
581,Shortest Unsorted Continuous Subarray,31.10%,Easy,0.340971359, https://leetcode.com/problems/shortest-unsorted-continuous-subarray,
334,Increasing Triplet Subsequence,40.00%,Medium,0.33981981, https://leetcode.com/problems/increasing-triplet-subsequence,
390,Elimination Game,44.50%,Medium,0.337906957, https://leetcode.com/problems/elimination-game,
579,Find Cumulative Salary of an Employee,37.00%,Hard,0.337188056, https://leetcode.com/problems/find-cumulative-salary-of-an-employee,
262,Trips and Users,32.70%,Hard,0.336239164, https://leetcode.com/problems/trips-and-users,
1405,Longest Happy String,49.00%,Medium,0.33601572, https://leetcode.com/problems/longest-happy-string,
420,Strong Password Checker,14.00%,Hard,0.331962646, https://leetcode.com/problems/strong-password-checker,
827,Making A Large Island,45.70%,Hard,0.328795995, https://leetcode.com/problems/making-a-large-island,
1315,Sum of Nodes with Even-Valued Grandparent,83.50%,Medium,0.328115642, https://leetcode.com/problems/sum-of-nodes-with-even-valued-grandparent,
1062,Longest Repeating Substring,57.20%,Medium,0.326091521, https://leetcode.com/problems/longest-repeating-substring,
447,Number of Boomerangs,51.80%,Easy,0.324756045, https://leetcode.com/problems/number-of-boomerangs,
532,K-diff Pairs in an Array,31.60%,Easy,0.324239668, https://leetcode.com/problems/k-diff-pairs-in-an-array,
1311,Get Watched Videos by Your Friends,43.10%,Medium,0.320742935, https://leetcode.com/problems/get-watched-videos-by-your-friends,
290,Word Pattern,37.00%,Easy,0.319213129, https://leetcode.com/problems/word-pattern,
876,Middle of the Linked List,68.40%,Easy,0.318488522, https://leetcode.com/problems/middle-of-the-linked-list,
710,Random Pick with Blacklist,32.50%,Hard,0.316197243, https://leetcode.com/problems/random-pick-with-blacklist,
918,Maximum Sum Circular Subarray,33.70%,Medium,0.315917447, https://leetcode.com/problems/maximum-sum-circular-subarray,
191,Number of 1 Bits,49.80%,Easy,0.313001052, https://leetcode.com/problems/number-of-1-bits,
873,Length of Longest Fibonacci Subsequence,48.00%,Medium,0.311910341, https://leetcode.com/problems/length-of-longest-fibonacci-subsequence,
586,Customer Placing the Largest Number of Orders,73.00%,Easy,0.311518521, https://leetcode.com/problems/customer-placing-the-largest-number-of-orders,
383,Ransom Note,53.10%,Easy,0.3074847, https://leetcode.com/problems/ransom-note,
174,Dungeon Game,32.30%,Hard,0.305958162, https://leetcode.com/problems/dungeon-game,
657,Robot Return to Origin,73.50%,Easy,0.305730142, https://leetcode.com/problems/robot-return-to-origin,
841,Keys and Rooms,64.30%,Medium,0.297514464, https://leetcode.com/problems/keys-and-rooms,
1244,Design A Leaderboard,60.70%,Medium,0.296819465, https://leetcode.com/problems/design-a-leaderboard,
938,Range Sum of BST,81.30%,Easy,0.296220712, https://leetcode.com/problems/range-sum-of-bst,
95,Unique Binary Search Trees II,40.60%,Medium,0.295829835, https://leetcode.com/problems/unique-binary-search-trees-ii,
203,Remove Linked List Elements,38.60%,Easy,0.293908837, https://leetcode.com/problems/remove-linked-list-elements,
359,Logger Rate Limiter,70.80%,Easy,0.292987125, https://leetcode.com/problems/logger-rate-limiter,
919,Complete Binary Tree Inserter,57.30%,Medium,0.291434422, https://leetcode.com/problems/complete-binary-tree-inserter,
796,Rotate String,49.60%,Easy,0.289220929, https://leetcode.com/problems/rotate-string,
559,Maximum Depth of N-ary Tree,68.70%,Easy,0.288026841, https://leetcode.com/problems/maximum-depth-of-n-ary-tree,
